student_id,school_year,attendance_rate,chronic_absenteeism_flag,average_assessment_score,basic_or_below_count,failed_course_count,average_final_grade,at_risk_flag,risk_due_to_attendance,risk_due_to_assessment,risk_due_to_course_failure
STU01265,2023,0.911,0,71.25,2,1,68.75,1,0,1,1
STU01265,2024,0.936,0,74.75,1,0,79.75,1,0,1,0
STU01265,2025,0.886,1,66.25,2,0,69.75,1,1,1,0
STU01266,2023,0.977,0,71.66666666666667,2,2,64.25,1,0,1,1
STU01266,2024,0.902,0,70.75,2,0,73.5,1,0,1,0
STU01266,2025,0.988,0,87.25,0,0,87.75,0,0,0,0
STU01267,2023,0.902,0,68.75,2,0,74.0,1,0,1,0
STU01267,2024,1.0,0,82.75,0,0,86.75,0,0,0,0
STU01267,2025,0.934,0,77.75,0,0,80.0,0,0,0,0
STU01268,2023,0.941,0,70.0,2,0,73.25,1,0,1,0
STU01268,2024,0.899,1,67.0,2,1,68.25,1,1,1,1
STU01268,2025,0.903,0,66.5,3,1,67.25,1,0,1,1
STU01269,2023,0.966,0,74.0,1,1,75.25,1,0,1,1
STU01269,2024,0.915,0,72.0,2,0,70.33333333333333,1,0,1,0
STU01269,2025,0.936,0,73.5,1,0,72.25,1,0,1,0
STU01270,2023,0.936,0,71.75,2,0,72.0,1,0,1,0
STU01270,2024,0.88,1,75.75,0,0,72.5,1,1,0,0
STU01270,2025,0.931,0,73.5,0,0,70.0,0,0,0,0
STU01271,2023,0.994,0,85.75,0,0,86.25,0,0,0,0
STU01271,2024,0.955,0,82.75,0,0,76.0,0,0,0,0
STU01271,2025,0.977,0,80.75,1,0,84.0,1,0,1,0
STU01272,2023,0.916,0,74.0,0,0,74.5,0,0,0,0
STU01272,2024,0.879,1,75.5,1,0,74.0,1,1,1,0
STU01272,2025,0.971,0,84.0,0,0,82.25,0,0,0,0
STU01273,2023,0.94,0,63.5,3,1,59.5,1,0,1,1
STU01273,2024,0.921,0,69.5,2,1,66.5,1,0,1,1
STU01273,2025,0.888,1,60.25,3,2,62.5,1,1,1,1
STU01274,2023,0.982,0,69.5,1,1,70.75,1,0,1,1
STU01274,2024,0.935,0,64.75,3,2,64.5,1,0,1,1
STU01274,2025,0.88,1,72.0,1,1,68.75,1,1,1,1
STU01275,2023,0.882,1,76.0,1,0,77.75,1,1,1,0
STU01275,2024,0.911,0,73.0,2,0,74.0,1,0,1,0
STU01275,2025,1.0,0,78.25,1,0,80.75,1,0,1,0
STU01276,2023,1.0,0,79.5,0,0,78.0,0,0,0,0
STU01276,2024,0.982,0,75.75,1,0,78.5,1,0,1,0
STU01276,2025,0.897,1,72.25,3,1,71.0,1,1,1,1
STU01277,2023,0.989,0,71.25,2,0,70.0,1,0,1,0
STU01277,2024,0.994,0,76.0,1,0,76.25,1,0,1,0
STU01277,2025,0.96,0,75.25,1,0,78.0,1,0,1,0
STU01278,2023,0.94,0,69.0,3,0,74.0,1,0,1,0
STU01278,2024,0.939,0,73.25,1,0,70.75,1,0,1,0
STU01278,2025,0.918,0,73.25,2,0,78.0,1,0,1,0
STU01279,2023,1.0,0,81.75,0,0,85.5,0,0,0,0
STU01279,2024,0.971,0,79.0,0,0,77.25,0,0,0,0
STU01279,2025,0.942,0,88.5,0,0,89.0,0,0,0,0
STU01280,2023,0.849,1,69.25,2,0,74.25,1,1,1,0
STU01280,2024,0.935,0,66.25,3,1,63.25,1,0,1,1
STU01280,2025,0.892,1,67.25,2,1,73.33333333333333,1,1,1,1
STU01281,2023,0.982,0,74.75,2,1,73.0,1,0,1,1
STU01281,2024,0.933,0,74.0,2,0,72.25,1,0,1,0
STU01281,2025,0.982,0,86.0,0,0,84.0,0,0,0,0
STU01282,2023,0.989,0,80.25,0,0,78.75,0,0,0,0
STU01282,2024,0.884,1,77.5,1,0,80.0,1,1,1,0
STU01282,2025,0.958,0,82.25,0,0,84.5,0,0,0,0
STU01283,2023,0.925,0,70.0,2,1,71.0,1,0,1,1
STU01283,2024,0.908,0,74.25,1,0,78.5,1,0,1,0
STU01283,2025,0.939,0,71.75,2,0,72.75,1,0,1,0
STU01284,2023,0.929,0,67.5,2,1,61.0,1,0,1,1
STU01284,2024,0.928,0,61.75,3,2,58.75,1,0,1,1
STU01284,2025,0.893,1,69.0,2,1,69.25,1,1,1,1
STU01285,2023,0.923,0,68.25,3,0,70.75,1,0,1,0
STU01285,2024,0.927,0,82.0,1,0,77.5,1,0,1,0
STU01285,2025,0.971,0,76.25,1,0,81.25,1,0,1,0
STU01286,2023,0.928,0,63.0,3,2,61.25,1,0,1,1
STU01286,2024,0.866,1,58.5,4,1,59.75,1,1,1,1
STU01286,2025,0.895,1,59.75,4,3,56.0,1,1,1,1
STU01287,2023,0.861,1,58.75,4,3,54.25,1,1,1,1
STU01287,2024,0.921,0,62.5,3,1,63.75,1,0,1,1
STU01287,2025,0.932,0,65.5,2,3,59.25,1,0,1,1
STU01288,2023,0.899,1,65.0,4,0,67.0,1,1,1,0
STU01288,2024,0.888,1,62.0,4,3,56.0,1,1,1,1
STU01288,2025,0.941,0,74.5,2,0,75.25,1,0,1,0
STU01289,2023,0.938,0,73.5,1,0,78.5,1,0,1,0
STU01289,2024,0.932,0,84.75,1,0,79.5,1,0,1,0
STU01289,2025,0.889,1,73.25,2,1,69.75,1,1,1,1
STU01290,2023,0.883,1,69.25,1,0,73.25,1,1,1,0
STU01290,2024,0.928,0,74.75,1,1,74.5,1,0,1,1
STU01290,2025,0.966,0,79.75,0,0,76.25,0,0,0,0
STU01291,2023,0.96,0,80.75,1,1,77.0,1,0,1,1
STU01291,2024,0.961,0,76.25,2,0,74.75,1,0,1,0
STU01291,2025,0.964,0,80.25,0,0,77.75,0,0,0,0
STU01292,2023,0.982,0,70.0,2,0,68.5,1,0,1,0
STU01292,2024,0.876,1,75.5,1,0,74.5,1,1,1,0
STU01292,2025,0.925,0,70.75,2,0,69.5,1,0,1,0
STU01293,2023,0.964,0,77.75,1,0,76.0,1,0,1,0
STU01293,2024,0.935,0,67.25,3,0,73.75,1,0,1,0
STU01293,2025,0.926,0,72.0,3,0,71.0,1,0,1,0
STU01294,2023,0.941,0,71.25,2,0,71.25,1,0,1,0
STU01294,2024,1.0,0,84.5,0,0,83.5,0,0,0,0
STU01294,2025,0.94,0,74.25,2,0,77.25,1,0,1,0
STU01295,2023,0.914,0,70.0,2,1,67.5,1,0,1,1
STU01295,2024,0.898,1,68.5,1,1,68.25,1,1,1,1
STU01295,2025,0.92,0,72.0,3,0,72.25,1,0,1,0
STU01296,2023,0.944,0,74.5,2,0,82.75,1,0,1,0
STU01296,2024,0.945,0,70.75,2,0,70.5,1,0,1,0
STU01296,2025,0.936,0,76.25,1,0,75.5,1,0,1,0
STU01297,2023,0.971,0,75.25,1,0,74.75,1,0,1,0
STU01297,2024,1.0,0,66.25,1,1,63.5,1,0,1,1
STU01297,2025,0.919,0,71.5,2,1,69.5,1,0,1,1
STU01298,2023,0.913,0,77.33333333333333,2,0,69.25,1,0,1,0
STU01298,2024,0.989,0,74.0,2,0,79.25,1,0,1,0
STU01298,2025,0.956,0,76.5,1,1,76.0,1,0,1,1
STU01299,2023,0.946,0,86.75,0,0,92.25,0,0,0,0
STU01299,2024,0.948,0,72.75,1,0,73.25,1,0,1,0
STU01299,2025,0.927,0,75.75,1,0,79.5,1,0,1,0
STU01300,2023,0.972,0,67.75,2,1,64.75,1,0,1,1
STU01300,2024,0.929,0,63.0,3,2,62.0,1,0,1,1
STU01300,2025,0.956,0,71.25,2,0,75.5,1,0,1,0
STU01301,2023,0.926,0,77.25,0,0,77.0,0,0,0,0
STU01301,2024,0.977,0,83.0,0,0,87.25,0,0,0,0
STU01301,2025,0.977,0,73.0,2,0,74.25,1,0,1,0
STU01302,2023,0.881,1,63.0,3,1,67.25,1,1,1,1
STU01302,2024,0.932,0,61.25,4,3,59.75,1,0,1,1
STU01302,2025,0.887,1,55.0,3,3,53.5,1,1,1,1
STU01303,2023,0.93,0,73.5,2,1,74.25,1,0,1,1
STU01303,2024,0.966,0,75.0,1,0,74.75,1,0,1,0
STU01303,2025,0.904,0,85.25,0,0,84.5,0,0,0,0
STU01304,2023,0.871,1,69.0,1,1,69.25,1,1,1,1
STU01304,2024,0.966,0,68.75,2,1,67.5,1,0,1,1
STU01304,2025,0.988,0,75.5,2,0,73.75,1,0,1,0
STU01305,2023,0.954,0,69.25,2,0,71.75,1,0,1,0
STU01305,2024,0.904,0,69.0,2,1,65.75,1,0,1,1
STU01305,2025,0.939,0,76.0,1,0,77.75,1,0,1,0
STU01306,2023,0.983,0,71.5,2,1,70.5,1,0,1,1
STU01306,2024,0.909,0,80.75,0,0,79.75,0,0,0,0
STU01306,2025,0.988,0,81.75,1,0,79.75,1,0,1,0
STU01307,2023,0.928,0,72.5,2,1,68.75,1,0,1,1
STU01307,2024,0.909,0,70.75,2,0,69.0,1,0,1,0
STU01307,2025,0.942,0,69.75,2,1,72.75,1,0,1,1
STU01308,2023,1.0,0,89.5,0,0,88.0,0,0,0,0
STU01308,2024,0.908,0,81.75,0,0,79.5,0,0,0,0
STU01308,2025,0.943,0,78.25,0,0,79.0,0,0,0,0
STU01309,2023,0.994,0,74.0,2,0,74.0,1,0,1,0
STU01309,2024,0.952,0,85.5,0,0,82.5,0,0,0,0
STU01309,2025,0.983,0,75.5,0,0,75.5,0,0,0,0
STU01310,2023,0.965,0,80.25,0,0,79.75,0,0,0,0
STU01310,2024,1.0,0,86.25,0,0,86.25,0,0,0,0
STU01310,2025,0.923,0,79.0,1,1,80.0,1,0,1,1
STU01311,2023,0.949,0,72.25,1,1,70.25,1,0,1,1
STU01311,2024,0.94,0,73.0,1,0,75.5,1,0,1,0
STU01311,2025,0.971,0,81.0,0,0,84.0,0,0,0,0
STU01312,2023,0.926,0,77.25,0,0,78.5,0,0,0,0
STU01312,2024,0.939,0,74.0,1,0,75.0,1,0,1,0
STU01312,2025,0.916,0,73.5,3,0,75.75,1,0,1,0
STU01313,2023,0.983,0,72.0,1,0,72.0,1,0,1,0
STU01313,2024,0.915,0,66.0,3,1,65.0,1,0,1,1
STU01313,2025,0.941,0,75.5,1,0,73.75,1,0,1,0
STU01314,2023,0.978,0,71.25,2,0,75.0,1,0,1,0
STU01314,2024,0.976,0,80.75,0,0,79.5,0,0,0,0
STU01314,2025,0.867,1,73.0,1,1,68.0,1,1,1,1
STU01315,2023,0.994,0,72.75,1,0,72.5,1,0,1,0
STU01315,2024,0.948,0,76.0,1,1,74.75,1,0,1,1
STU01315,2025,0.97,0,82.5,0,0,88.75,0,0,0,0
STU01316,2023,0.972,0,67.75,3,0,71.0,1,0,1,0
STU01316,2024,0.958,0,70.5,2,0,69.25,1,0,1,0
STU01316,2025,0.899,1,67.75,2,0,71.0,1,1,1,0
STU01317,2023,0.836,1,60.5,4,3,58.25,1,1,1,1
STU01317,2024,0.959,0,67.25,3,2,64.0,1,0,1,1
STU01317,2025,0.964,0,79.5,1,1,78.75,1,0,1,1
STU01318,2023,0.949,0,77.0,0,0,77.5,0,0,0,0
STU01318,2024,0.935,0,75.75,1,0,78.25,1,0,1,0
STU01318,2025,0.949,0,75.5,1,0,74.0,1,0,1,0
STU01319,2023,0.891,1,67.66666666666667,3,1,66.5,1,1,1,1
STU01319,2024,0.882,1,70.5,2,0,72.75,1,1,1,0
STU01319,2025,0.92,0,65.25,3,1,64.75,1,0,1,1
STU01320,2023,0.977,0,77.5,2,0,76.75,1,0,1,0
STU01320,2024,0.964,0,81.0,0,0,81.75,0,0,0,0
STU01320,2025,0.933,0,78.75,0,0,77.75,0,0,0,0
STU01321,2023,0.928,0,72.25,1,0,68.25,1,0,1,0
STU01321,2024,0.922,0,68.75,3,0,68.25,1,0,1,0
STU01321,2025,0.994,0,72.25,1,0,68.5,1,0,1,0
STU01322,2023,0.958,0,80.0,0,0,84.25,0,0,0,0
STU01322,2024,0.927,0,80.25,1,0,73.66666666666667,1,0,1,0
STU01322,2025,0.942,0,73.5,1,0,70.25,1,0,1,0
STU01323,2023,1.0,0,63.75,4,1,65.0,1,0,1,1
STU01323,2024,0.927,0,71.5,1,1,72.25,1,0,1,1
STU01323,2025,0.884,1,74.0,1,0,74.5,1,1,1,0
STU01324,2023,0.903,0,76.25,2,1,76.25,1,0,1,1
STU01324,2024,1.0,0,81.25,0,0,82.25,0,0,0,0
STU01324,2025,0.988,0,75.5,1,1,74.75,1,0,1,1
STU01325,2023,0.883,1,63.25,4,3,59.5,1,1,1,1
STU01325,2024,0.857,1,60.0,4,2,57.5,1,1,1,1
STU01325,2025,0.908,0,68.0,2,1,72.0,1,0,1,1
STU01326,2023,0.947,0,71.75,1,1,72.25,1,0,1,1
STU01326,2024,0.925,0,76.75,1,0,77.25,1,0,1,0
STU01326,2025,0.874,1,75.25,1,0,79.75,1,1,1,0
STU01327,2023,0.949,0,67.75,3,2,67.33333333333333,1,0,1,1
STU01327,2024,0.923,0,59.75,3,1,66.25,1,0,1,1
STU01327,2025,0.921,0,67.25,3,0,62.5,1,0,1,0
STU01328,2023,0.93,0,75.25,1,0,71.0,1,0,1,0
STU01328,2024,0.947,0,83.25,0,0,84.0,0,0,0,0
STU01328,2025,1.0,0,81.75,0,0,84.0,0,0,0,0
STU01329,2023,0.958,0,71.25,1,0,79.25,1,0,1,0
STU01329,2024,0.869,1,75.0,1,0,71.75,1,1,1,0
STU01329,2025,0.961,0,69.25,3,2,67.75,1,0,1,1
STU01330,2023,0.931,0,64.75,3,2,65.75,1,0,1,1
STU01330,2024,0.918,0,76.0,1,0,76.25,1,0,1,0
STU01330,2025,0.958,0,80.75,1,0,75.5,1,0,1,0
STU01331,2023,0.976,0,77.25,1,1,76.5,1,0,1,1
STU01331,2024,0.911,0,75.25,1,0,81.25,1,0,1,0
STU01331,2025,0.978,0,76.25,1,0,78.0,1,0,1,0
STU01332,2023,1.0,0,77.0,0,0,78.5,0,0,0,0
STU01332,2024,0.941,0,74.5,1,1,80.33333333333333,1,0,1,1
STU01332,2025,0.949,0,84.25,0,0,78.25,0,0,0,0
STU01333,2023,0.891,1,63.0,3,3,61.5,1,1,1,1
STU01333,2024,0.847,1,63.25,4,0,67.25,1,1,1,0
STU01333,2025,0.936,0,70.25,1,1,69.5,1,0,1,1
STU01334,2023,0.932,0,67.5,3,1,68.25,1,0,1,1
STU01334,2024,0.91,0,73.25,1,1,73.25,1,0,1,1
STU01334,2025,0.91,0,66.5,3,1,69.25,1,0,1,1
STU01335,2023,0.972,0,66.5,3,1,67.0,1,0,1,1
STU01335,2024,0.92,0,75.0,2,1,71.75,1,0,1,1
STU01335,2025,0.891,1,63.75,2,1,62.5,1,1,1,1
STU01336,2023,0.96,0,70.75,2,1,70.25,1,0,1,1
STU01336,2024,0.952,0,78.0,0,0,75.25,0,0,0,0
STU01336,2025,0.935,0,74.25,1,0,72.75,1,0,1,0
STU01337,2023,0.886,1,64.25,4,2,63.0,1,1,1,1
STU01337,2024,0.849,1,58.75,4,2,56.5,1,1,1,1
STU01337,2025,0.91,0,67.75,2,1,66.5,1,0,1,1
STU01338,2023,0.893,1,63.5,4,1,69.25,1,1,1,1
STU01338,2024,0.893,1,62.25,4,1,65.5,1,1,1,1
STU01338,2025,0.887,1,63.5,4,1,64.0,1,1,1,1
STU01339,2023,0.972,0,82.25,0,0,81.0,0,0,0,0
STU01339,2024,0.965,0,79.25,1,0,81.5,1,0,1,0
STU01339,2025,1.0,0,90.75,0,0,91.25,0,0,0,0
STU01340,2023,0.921,0,69.0,2,0,72.25,1,0,1,0
STU01340,2024,0.924,0,71.25,1,0,68.75,1,0,1,0
STU01340,2025,0.909,0,56.25,4,2,57.0,1,0,1,1
STU01341,2023,0.966,0,81.5,0,0,84.25,0,0,0,0
STU01341,2024,0.946,0,79.0,1,0,80.0,1,0,1,0
STU01341,2025,0.949,0,85.75,0,0,86.75,0,0,0,0
STU01342,2023,0.831,1,49.0,4,3,52.25,1,1,1,1
STU01342,2024,0.955,0,61.25,3,1,61.5,1,0,1,1
STU01342,2025,0.907,0,66.75,3,0,69.25,1,0,1,0
STU01343,2023,0.988,0,81.0,0,0,78.5,0,0,0,0
STU01343,2024,0.916,0,79.75,1,0,82.25,1,0,1,0
STU01343,2025,1.0,0,82.25,0,0,88.5,0,0,0,0
STU01344,2023,1.0,0,75.0,1,0,74.0,1,0,1,0
STU01344,2024,0.944,0,78.0,0,0,75.75,0,0,0,0
STU01344,2025,0.944,0,80.25,0,0,83.25,0,0,0,0
STU01345,2023,1.0,0,76.0,1,0,83.5,1,0,1,0
STU01345,2024,0.97,0,73.75,0,0,73.5,0,0,0,0
STU01345,2025,0.953,0,79.25,1,1,79.25,1,0,1,1
STU01346,2023,0.944,0,73.5,2,1,73.25,1,0,1,1
STU01346,2024,0.912,0,69.25,2,1,70.0,1,0,1,1
STU01346,2025,0.971,0,80.75,0,0,80.25,0,0,0,0
STU01347,2023,0.883,1,69.75,1,0,71.5,1,1,1,0
STU01347,2024,0.913,0,57.5,4,3,56.0,1,0,1,1
STU01347,2025,0.943,0,74.5,1,0,77.25,1,0,1,0
STU01348,2023,0.869,1,78.75,0,0,81.0,1,1,0,0
STU01348,2024,0.977,0,82.75,1,0,83.25,1,0,1,0
STU01348,2025,1.0,0,89.25,0,0,90.25,0,0,0,0
STU01349,2023,0.955,0,76.75,1,0,77.0,1,0,1,0
STU01349,2024,0.927,0,71.75,2,1,72.25,1,0,1,1
STU01349,2025,0.9,0,71.5,2,0,75.75,1,0,1,0
STU01350,2023,0.889,1,69.5,1,1,69.0,1,1,1,1
STU01350,2024,0.931,0,72.25,1,0,73.0,1,0,1,0
STU01350,2025,0.904,0,71.5,2,1,68.0,1,0,1,1
STU01351,2023,0.91,0,65.75,3,1,66.0,1,0,1,1
STU01351,2024,0.903,0,62.75,3,3,59.75,1,0,1,1
STU01351,2025,0.888,1,66.5,2,2,62.5,1,1,1,1
STU01352,2023,0.897,1,52.0,4,3,53.5,1,1,1,1
STU01352,2024,0.877,1,64.25,4,0,68.5,1,1,1,0
STU01352,2025,0.853,1,65.5,2,0,64.0,1,1,1,0
STU01353,2023,0.988,0,74.25,2,0,74.5,1,0,1,0
STU01353,2024,0.976,0,78.25,1,0,81.25,1,0,1,0
STU01353,2025,0.994,0,91.25,0,0,91.75,0,0,0,0
STU01354,2023,0.949,0,68.75,3,1,66.25,1,0,1,1
STU01354,2024,0.85,1,69.5,2,1,67.25,1,1,1,1
STU01354,2025,0.96,0,73.0,2,0,77.75,1,0,1,0
STU01355,2023,0.929,0,69.75,3,0,68.25,1,0,1,0
STU01355,2024,0.97,0,73.5,2,0,79.75,1,0,1,0
STU01355,2025,0.917,0,72.0,2,1,74.5,1,0,1,1
STU01356,2023,0.865,1,59.5,4,3,57.25,1,1,1,1
STU01356,2024,0.883,1,57.25,4,3,60.25,1,1,1,1
STU01356,2025,0.876,1,61.75,3,2,60.75,1,1,1,1
STU01357,2023,0.913,0,67.75,3,2,66.75,1,0,1,1
STU01357,2024,1.0,0,78.5,0,0,74.75,0,0,0,0
STU01357,2025,0.978,0,76.5,0,0,82.0,0,0,0,0
STU01358,2023,0.983,0,72.5,2,0,71.25,1,0,1,0
STU01358,2024,0.958,0,75.0,2,0,74.75,1,0,1,0
STU01358,2025,0.947,0,78.75,2,0,78.0,1,0,1,0
STU01359,2023,0.925,0,73.75,2,1,74.5,1,0,1,1
STU01359,2024,0.937,0,68.75,1,1,69.5,1,0,1,1
STU01359,2025,0.904,0,73.25,2,2,69.75,1,0,1,1
STU01360,2023,0.933,0,72.0,2,0,70.25,1,0,1,0
STU01360,2024,0.936,0,69.5,2,0,68.5,1,0,1,0
STU01360,2025,0.881,1,68.75,3,1,70.33333333333333,1,1,1,1
STU01361,2023,1.0,0,73.75,0,0,69.0,0,0,0,0
STU01361,2024,0.898,1,79.0,1,0,77.25,1,1,1,0
STU01361,2025,1.0,0,80.75,0,0,83.25,0,0,0,0
STU01362,2023,0.959,0,67.0,3,0,74.5,1,0,1,0
STU01362,2024,0.994,0,83.75,0,0,83.75,0,0,0,0
STU01362,2025,0.989,0,88.25,1,0,91.0,1,0,1,0
STU01363,2023,0.935,0,71.0,1,1,70.75,1,0,1,1
STU01363,2024,0.851,1,70.75,2,1,68.75,1,1,1,1
STU01363,2025,0.955,0,83.75,0,0,81.0,0,0,0,0
STU01364,2023,0.892,1,78.25,0,0,77.0,1,1,0,0
STU01364,2024,0.912,0,62.5,2,2,68.33333333333333,1,0,1,1
STU01364,2025,0.9,0,63.25,2,1,64.25,1,0,1,1
STU01365,2023,0.949,0,64.5,4,1,64.0,1,0,1,1
STU01365,2024,0.901,0,66.0,3,0,71.25,1,0,1,0
STU01365,2025,1.0,0,81.0,1,1,74.75,1,0,1,1
STU01366,2023,0.931,0,66.75,2,1,68.75,1,0,1,1
STU01366,2024,0.876,1,74.5,1,0,77.75,1,1,1,0
STU01366,2025,0.915,0,73.25,1,0,73.25,1,0,1,0
STU01367,2023,0.926,0,67.0,2,1,63.5,1,0,1,1
STU01367,2024,0.888,1,65.0,3,1,58.5,1,1,1,1
STU01367,2025,0.889,1,69.25,2,0,69.5,1,1,1,0
STU01368,2023,0.954,0,73.25,1,1,72.75,1,0,1,1
STU01368,2024,0.943,0,67.25,2,2,64.25,1,0,1,1
STU01368,2025,0.902,0,76.0,0,0,76.5,0,0,0,0
STU01369,2023,0.946,0,67.75,2,1,67.75,1,0,1,1
STU01369,2024,0.923,0,79.5,0,0,82.0,0,0,0,0
STU01369,2025,0.97,0,74.75,1,0,73.5,1,0,1,0
STU01370,2023,1.0,0,80.5,0,0,84.25,0,0,0,0
STU01370,2024,0.965,0,77.25,1,0,79.25,1,0,1,0
STU01370,2025,0.938,0,82.75,0,0,84.0,0,0,0,0
STU01371,2023,0.926,0,71.75,3,0,75.0,1,0,1,0
STU01371,2024,0.966,0,83.5,0,0,84.75,0,0,0,0
STU01371,2025,0.922,0,68.5,2,0,71.0,1,0,1,0
STU01372,2023,0.939,0,72.25,2,0,76.25,1,0,1,0
STU01372,2024,0.921,0,66.0,3,1,66.0,1,0,1,1
STU01372,2025,0.97,0,82.75,0,0,81.0,0,0,0,0
STU01373,2023,0.911,0,69.25,1,0,70.0,1,0,1,0
STU01373,2024,0.911,0,65.25,3,3,63.0,1,0,1,1
STU01373,2025,0.922,0,76.75,1,0,79.5,1,0,1,0
STU01374,2023,0.989,0,81.25,0,0,82.0,0,0,0,0
STU01374,2024,0.913,0,72.75,1,1,70.25,1,0,1,1
STU01374,2025,0.916,0,80.0,1,0,80.75,1,0,1,0
STU01375,2023,0.866,1,69.75,2,0,70.25,1,1,1,0
STU01375,2024,0.961,0,73.5,1,0,76.0,1,0,1,0
STU01375,2025,0.912,0,66.5,3,1,64.25,1,0,1,1
STU01376,2023,0.972,0,86.0,0,0,85.5,0,0,0,0
STU01376,2024,0.96,0,88.5,0,0,90.75,0,0,0,0
STU01376,2025,0.867,1,77.0,1,0,78.25,1,1,1,0
STU01377,2023,0.903,0,64.75,4,2,64.75,1,0,1,1
STU01377,2024,0.994,0,76.0,0,0,81.0,0,0,0,0
STU01377,2025,0.922,0,69.75,2,1,66.0,1,0,1,1
STU01378,2023,0.93,0,71.0,2,0,73.75,1,0,1,0
STU01378,2024,0.934,0,70.75,2,1,74.5,1,0,1,1
STU01378,2025,0.829,1,69.75,2,0,71.75,1,1,1,0
STU01379,2023,1.0,0,81.25,0,0,80.25,0,0,0,0
STU01379,2024,0.95,0,78.0,1,1,76.75,1,0,1,1
STU01379,2025,0.93,0,85.5,0,0,86.75,0,0,0,0
STU01380,2023,0.946,0,73.0,1,0,76.25,1,0,1,0
STU01380,2024,0.932,0,65.75,3,1,63.5,1,0,1,1
STU01380,2025,0.927,0,69.25,2,1,67.0,1,0,1,1
STU01381,2023,0.959,0,72.25,2,0,70.0,1,0,1,0
STU01381,2024,0.954,0,76.75,1,0,76.5,1,0,1,0
STU01381,2025,0.955,0,81.5,0,0,85.5,0,0,0,0
STU01382,2023,0.876,1,68.25,1,1,67.0,1,1,1,1
STU01382,2024,0.901,0,68.0,3,1,64.75,1,0,1,1
STU01382,2025,0.904,0,73.25,1,0,74.75,1,0,1,0
STU01383,2023,0.947,0,71.0,1,0,75.75,1,0,1,0
STU01383,2024,0.953,0,79.5,1,0,83.75,1,0,1,0
STU01383,2025,0.894,1,78.75,1,0,72.25,1,1,1,0
STU01384,2023,0.939,0,71.75,2,1,67.25,1,0,1,1
STU01384,2024,0.939,0,72.25,1,0,73.5,1,0,1,0
STU01384,2025,0.953,0,78.25,1,0,74.75,1,0,1,0
STU01385,2023,0.933,0,70.25,2,0,70.5,1,0,1,0
STU01385,2024,0.924,0,65.75,3,1,64.0,1,0,1,1
STU01385,2025,0.918,0,73.75,1,2,73.0,1,0,1,1
STU01386,2023,0.928,0,70.75,1,0,66.75,1,0,1,0
STU01386,2024,0.917,0,67.0,3,1,65.5,1,0,1,1
STU01386,2025,0.892,1,69.0,2,0,67.25,1,1,1,0
STU01387,2023,0.971,0,65.0,3,1,64.0,1,0,1,1
STU01387,2024,0.927,0,73.75,1,0,74.75,1,0,1,0
STU01387,2025,0.944,0,71.25,2,1,66.75,1,0,1,1
STU01388,2023,0.833,1,50.5,4,3,52.5,1,1,1,1
STU01388,2024,0.888,1,61.75,3,1,58.75,1,1,1,1
STU01388,2025,0.913,0,67.75,3,1,63.25,1,0,1,1
STU01389,2023,0.958,0,82.75,0,0,82.25,0,0,0,0
STU01389,2024,0.892,1,70.75,1,0,65.0,1,1,1,0
STU01389,2025,1.0,0,87.5,0,0,87.25,0,0,0,0
STU01390,2023,0.918,0,75.5,1,1,77.75,1,0,1,1
STU01390,2024,0.906,0,63.25,3,2,62.75,1,0,1,1
STU01390,2025,0.964,0,73.75,2,0,77.5,1,0,1,0
STU01391,2023,0.88,1,68.0,3,0,72.25,1,1,1,0
STU01391,2024,0.908,0,70.75,2,0,74.5,1,0,1,0
STU01391,2025,0.888,1,58.0,4,1,61.0,1,1,1,1
STU01392,2023,0.914,0,67.75,2,1,67.0,1,0,1,1
STU01392,2024,0.896,1,80.25,0,0,80.0,1,1,0,0
STU01392,2025,0.933,0,75.75,1,0,78.0,1,0,1,0
STU01393,2023,0.952,0,72.0,1,1,73.25,1,0,1,1
STU01393,2024,0.948,0,76.25,1,0,75.25,1,0,1,0
STU01393,2025,0.86,1,66.5,3,0,68.75,1,1,1,0
STU01394,2023,0.942,0,67.25,4,0,66.0,1,0,1,0
STU01394,2024,0.874,1,64.25,3,1,63.25,1,1,1,1
STU01394,2025,0.869,1,74.25,1,0,72.0,1,1,1,0
STU01395,2023,0.943502824858757,0,79.0,0,0,79.5,0,0,0,0
STU01395,2024,0.966,0,74.25,1,0,72.25,1,0,1,0
STU01395,2025,0.878,1,74.0,1,1,72.75,1,1,1,1
STU01396,2023,0.983,0,67.25,3,0,70.25,1,0,1,0
STU01396,2024,1.0,0,73.75,1,0,75.0,1,0,1,0
STU01396,2025,0.872,1,66.25,3,1,67.0,1,1,1,1
STU01397,2023,0.942,0,66.5,3,1,62.0,1,0,1,1
STU01397,2024,0.922,0,73.0,1,1,71.0,1,0,1,1
STU01397,2025,0.964,0,84.0,0,0,85.75,0,0,0,0
STU01398,2023,0.904,0,51.5,4,3,49.25,1,0,1,1
STU01398,2024,0.803,1,54.5,3,2,56.5,1,1,1,1
STU01398,2025,0.892,1,58.75,3,2,59.25,1,1,1,1
STU01399,2023,0.907,0,67.5,2,1,61.25,1,0,1,1
STU01399,2024,0.902,0,68.75,2,0,69.0,1,0,1,0
STU01399,2025,0.931,0,82.5,0,0,82.25,0,0,0,0
STU01400,2023,0.911,0,60.75,4,1,59.75,1,0,1,1
STU01400,2024,0.934,0,62.25,3,3,59.0,1,0,1,1
